0,0,0,53.151528083231234,-104.11262132982856,513.59
1,0,1,62.176796618513514,-104.11262816001772,516.457
2,0,2,71.20046005934084,-104.11262816001772,519.061
3,0,3,80.22202663209298,-104.1126349902069,521.185
4,0,4,89.24110701598723,-104.11281257512532,522.676
5,0,5,81.74261798663457,75.88739733950612,523.458
6,0,6,72.7293979050482,75.88738367912778,523.542
7,0,7,63.7194153331284,75.88738367912778,523.016
8,0,8,54.712806874658604,75.88738367912778,522.04
9,0,9,45.709664737192576,75.88738367912778,520.822
10,0,10,36.71002648677077,75.88738367912778,519.597
11,0,11,27.71390919886611,75.88737684893862,518.604
12,0,12,18.721271892343566,75.88737684893862,518.051
13,0,13,9.732038581348627,75.88737684893862,518.103
14,0,14,0.7460920320874934,75.88737684893862,518.855
15,0,15,-8.2367932050433,75.88737684893862,520.325
16,0,16,-17.216874916324066,75.88737684893862,522.449
17,0,17,-26.194492636861753,75.88737684893862,525.088
18,0,18,-35.17011252706721,75.88737684893862,528.034
19,0,19,-44.14424685112819,75.88737684893862,531.034
20,0,20,-53.11750349588082,75.88737684893862,533.813
21,0,21,-62.090538159485426,75.88737684893862,536.098
22,0,22,-71.0641021627507,75.88737001874944,537.645
23,0,23,-80.03894341139078,75.88736318856027,538.264
24,0,24,-89.01579273564684,75.88723341496605,537.84
25,0,25,-82.00462404319626,-104.11260083926105,536.342
26,0,26,-73.02162754868719,-104.11261449963938,533.832
27,0,27,-64.03473101616204,-104.11261449963938,530.458
28,0,28,-55.0434153512439,-104.11261449963938,526.445
29,0,29,-46.047427836933466,-104.11262132982856,522.073
30,0,30,-37.04663186944734,-104.11262132982856,517.654
31,0,31,-28.041059892184087,-104.11262132982856,513.504
32,0,32,-19.030913395724216,-104.11262132982856,509.913
33,0,33,-10.016541573489045,-104.11262132982856,507.125
34,0,34,-0.9984557291709757,-104.11262132982856,505.309
35,0,35,8.022802524573153,-104.11262132982856,504.552
36,0,36,17.04652999842395,-104.11262132982856,504.847
37,0,37,26.072000024286744,-104.11262132982856,506.1
38,0,38,35.098470672862945,-104.11262132982856,508.137
39,0,39,44.125214529005945,-104.11262132982856,510.724
40,1,0,57.66432969050704,-95.11262449447533,515.041
41,1,1,66.68886056535897,-95.11262449447533,517.806
42,1,2,75.71152679856746,-95.11263132466449,520.194
43,1,3,84.73189808821485,-95.11264498504283,522.016
44,1,4,86.25038574449208,84.88741466542686,523.157
45,1,5,77.23561520996411,84.88738734467019,523.584
46,1,6,68.22398656245434,84.88738734467019,523.347
47,1,7,59.215684217070375,84.88738051448101,522.572
48,1,8,50.21080379646059,84.88738051448101,521.447
49,1,9,41.209406772327505,84.88738051448101,520.195
50,1,10,32.211534125806146,84.88738051448101,519.058
51,1,11,23.217158536139834,84.88738051448101,518.261
52,1,12,14.22624329106178,84.88738051448101,517.994
53,1,13,5.238673984903386,84.88738051448101,518.388
54,1,14,-3.7457197101777746,84.88738051448101,519.502
55,1,15,-12.727164471084782,84.88738051448101,521.312
56,1,16,-21.705972352085343,84.88738051448101,523.716
57,1,17,-30.682524563112505,84.88738051448101,526.537
58,1,18,-39.65733166080673,84.88737368429184,529.544
59,1,19,-48.6309434753962,84.88737368429184,532.469
60,1,20,-57.603991799379145,84.88737368429184,535.034
61,1,21,-66.57720746299675,84.88737368429184,536.977
62,1,22,-75.55131788139565,84.88736685410267,538.08
63,1,23,-84.52706754519534,84.88735319372434,538.187
64,1,24,-86.49480406394099,-95.11257668315113,537.224
65,1,25,-77.51358341861612,-95.11261083409698,535.206
66,1,26,-68.52871545227447,-95.11261766428615,532.241
67,1,27,-59.53964008940408,-95.11261766428615,528.515
68,1,28,-50.54601582054647,-95.11261766428615,524.285
69,1,29,-41.547630909837366,-95.11261766428615,519.85
70,1,30,-32.54443413085798,-95.11261766428615,515.526
71,1,31,-23.536541596824215,-95.11261766428615,511.622
72,1,32,-14.524228222850157,-95.11261766428615,508.406
73,1,33,-5.50791748066435,-95.11261766428615,506.088
74,1,34,3.5118213761545687,-95.11262449447533,504.796
75,1,35,12.534402018555037,-95.11262449447533,504.572
76,1,36,21.5590925490788,-95.11262449447533,505.363
77,1,37,30.58515680139939,-95.11262449447533,507.034
78,1,38,39.6118528462182,-95.11262449447533,509.378
79,1,39,48.638470343861556,-95.11262449447533,512.14
80,2,0,53.151528083231234,-86.11262082893292,513.59
81,2,1,62.176796618513514,-86.11262765912208,516.457
82,2,2,71.20046005934084,-86.11262765912208,519.061
83,2,3,80.22202663209298,-86.11263448931126,521.185
84,2,4,89.24110701598723,-86.11281207422968,522.676
85,2,5,81.74261798663457,93.88739784040176,523.458
86,2,6,72.7293979050482,93.88738418002342,523.542
87,2,7,63.7194153331284,93.88738418002342,523.016
88,2,8,54.712806874658604,93.88738418002342,522.04
89,2,9,45.709664737192576,93.88738418002342,520.822
90,2,10,36.71002648677077,93.88738418002342,519.597
91,2,11,27.71390919886611,93.88737734983424,518.604
92,2,12,18.721271892343566,93.88737734983424,518.051
93,2,13,9.732038581348627,93.88737734983424,518.103
94,2,14,0.7460920320874934,93.88737734983424,518.855
95,2,15,-8.2367932050433,93.88737734983424,520.325
96,2,16,-17.216874916324066,93.88737734983424,522.449
97,2,17,-26.194492636861753,93.88737734983424,525.088
98,2,18,-35.17011252706721,93.88737734983424,528.034
99,2,19,-44.14424685112819,93.88737734983424,531.034
100,2,20,-53.11750349588082,93.88737734983424,533.813
101,2,21,-62.090538159485426,93.88737734983424,536.098
102,2,22,-71.0641021627507,93.88737051964507,537.645
