0,1.406179722133288,6.129907553768129,7.5360872759014175
1,1.3883728274505116,6.28496427702671,7.673337104477222
2,1.371593976872358,6.458977446509126,7.830571423381484
3,1.2553774538495113,7.7672282539465245,9.022605707796036
4,1.3164561436591138,6.201368977700841,7.517825121359954
5,1.3474686484819922,5.657008091382094,7.004476739864087
6,1.3673510173855228,5.283614264458036,6.6509652818435585
7,1.4333589893539416,5.969381122812481,7.402740112166423
8,1.42211538533785,6.0458413459596985,7.467956731297549
9,1.4041313487764886,6.21081659479176,7.614947943568248
10,1.3805405202418894,6.290366644299706,7.670907164541595
11,1.3443513021019535,6.508908287688627,7.85325958979058
12,1.1188173360046008,8.492411452329549,9.611228788334149
13,1.2705680539762827,6.1214551895302005,7.392023243506483
14,1.3101926989701334,5.733602666601291,7.043795365571424
15,1.3445485431237987,5.372504841257938,6.717053384381737
16,1.4321012690981936,6.046300648777739,7.4784019178759324
17,1.4199530162824112,6.100976197932067,7.520929214214479
18,1.4065771987284483,6.2424373587343895,7.649014557462838
19,1.3773387415215907,6.335405048109679,7.712743789631269
20,1.310599075464375,6.469409732100511,7.780008807564886
21,1.1770264447219858,6.621980253166561,7.799006697888547
22,1.266281484338851,5.999458670496259,7.26574015483511
23,1.2865425189013417,5.699085427792043,6.985627946693384
24,1.433271248780265,6.042302083681816,7.475573332462082
25,1.4272143839406566,6.0914573839611705,7.518671767901827
26,1.4167747305555078,6.160818535907548,7.577593266463055
27,1.409058154768453,6.233437089768432,7.642495244536885
28,1.3837754514355989,6.305717931785369,7.689493383220968
29,1.3097022684074888,6.145538844110026,7.455241112517514
30,1.1480494137248114,6.799060783611827,7.947110197336638
31,1.2670319821895994,5.781404308059521,7.04843629024912
32,1.433146191995299,6.10419872576549,7.537344917760789
33,1.4290327493305708,6.132784786661385,7.561817535991956
34,1.4200744739778237,6.1639183462300595,7.583992820207883
35,1.4046500577258247,6.273714386429417,7.6783644441552426
36,1.3716310776937726,6.181474013639806,7.553105091333579
37,1.2981987447299383,5.684399642534798,6.982598387264736
38,1.431905406530388,6.101276900848152,7.53318230737854
39,1.4270424771675756,6.150600713360402,7.5776431905279775
40,1.418192199947261,6.1874922147856894,7.60568441473295
41,1.407983573119166,6.283801433425115,7.691785006544281
42,1.4228106430351442,6.213187552405441,7.635998195440585
43,1.4427937216644124,5.144223331698223,6.5870170533626355
44,1.425673583761527,5.26284254600186,6.688516129763387
45,1.3845044222159206,5.369979950780086,6.754484372996006
46,1.2915948091443168,6.7205412586011555,8.012136067745473
47,1.309680979493393,5.575442232948141,6.885123212441534
48,1.3678352341564524,5.124303020242964,6.492138254399416
49,1.4032599857915882,4.889255195281803,6.292515181073391
50,1.4559606790317612,5.0827192072712215,6.538679886302983
51,1.4525444986442535,5.135514808773748,6.588059307418002
52,1.436469815178296,5.209654337827344,6.6461241530056405
53,1.4181301864025948,5.266896622219635,6.685026808622229
54,1.355293829494287,5.416025621474472,6.771319450968759
55,1.1662566937831824,7.2295853782892765,8.395842072072458
56,1.2890088455227706,5.44374570533576,6.732754550858531
57,1.3364307206477424,5.071270878737891,6.407701599385633
58,1.381365864961122,4.8434709851670545,6.224836850128177
59,1.4558894954982213,5.160915610948023,6.616805106446244
60,1.4503339449781192,5.143695497391491,6.59402944236961
61,1.4232001050811232,5.208098951749776,6.631299056830899
62,1.400334870185885,5.274749202509858,6.675084072695743
63,1.3209331451762143,5.522233382117207,6.8431665272934215
64,1.2179277966998903,5.903563064927668,7.121490861627558
65,1.2684209293769944,5.309916464926387,6.5783373943033805
66,1.3112463902280165,4.9878469263247505,6.299093316552767
67,1.4579828778949053,5.147991293729505,6.6059741716244105
68,1.4509106148269897,5.144255933173644,6.595166548000634
69,1.4418299500494294,5.174377211028744,6.616207161078173
70,1.4215228220055716,5.214487163517153,6.636009985522724
71,1.3926651647437884,5.248280787732509,6.640945952476297
72,1.305564782965804,5.478992563227204,6.784557346193008
73,1.2100818745879853,5.710652397021044,6.92073427160903
74,1.277055768463823,5.204428520570477,6.4814842890343
75,1.458778859994265,5.1732355144437285,6.632014374437993
76,1.4534778854070163,5.164513022248238,6.617990907655255
77,1.4452149795594962,5.18669687871575,6.631911858275247
78,1.408746454608549,5.219358390391607,6.628104845000156
79,1.3677052177060687,5.2341647767763275,6.601869994482396
80,1.2873640175711347,5.2532124438179935,6.540576461389128
81,1.456652716401655,5.172179842147951,6.628832558549606
82,1.447088480486363,5.16980326970131,6.616891750187673
83,1.4328377516091269,5.195412814285942,6.628250565895069
84,1.4143099073262382,5.214957169625178,6.629267076951416
